patient_id,split,file_name,file_path
normal,train,normal_01383.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01383.png
normal,train,normal_01384.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01384.png
normal,train,normal_01385.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01385.png
normal,train,normal_01386.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01386.png
normal,train,normal_01387.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01387.png
normal,train,normal_01388.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01388.png
normal,train,normal_01389.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01389.png
normal,train,normal_01390.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01390.png
normal,train,normal_01391.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01391.png
normal,train,normal_01392.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01392.png
normal,train,normal_01393.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01393.png
normal,train,normal_01394.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01394.png
normal,train,normal_01395.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01395.png
normal,train,normal_01396.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01396.png
normal,train,normal_01397.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01397.png
normal,train,normal_01398.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01398.png
normal,train,normal_01399.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01399.png
normal,train,normal_01400.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01400.png
normal,train,normal_01401.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01401.png
normal,train,normal_01402.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01402.png
normal,train,normal_01403.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01403.png
normal,train,normal_01404.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01404.png
normal,train,normal_01405.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01405.png
normal,train,normal_01406.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01406.png
normal,train,normal_01407.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01407.png
normal,train,normal_01408.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01408.png
normal,train,normal_01409.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01409.png
normal,train,normal_01410.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01410.png
normal,train,normal_01411.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01411.png
normal,train,normal_01412.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01412.png
normal,train,normal_01413.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01413.png
normal,train,normal_01414.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01414.png
normal,train,normal_01415.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01415.png
normal,train,normal_01416.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01416.png
normal,train,normal_01417.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01417.png
normal,train,normal_01418.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01418.png
normal,train,normal_01419.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01419.png
normal,train,normal_01420.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01420.png
normal,train,normal_01421.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01421.png
normal,train,normal_01422.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01422.png
normal,train,normal_01423.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01423.png
normal,train,normal_01424.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01424.png
normal,train,normal_01425.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01425.png
normal,train,normal_01426.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01426.png
normal,train,normal_01427.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01427.png
normal,train,normal_01428.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01428.png
normal,train,normal_01429.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01429.png
normal,train,normal_01430.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01430.png
normal,train,normal_01431.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01431.png
normal,train,normal_01432.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01432.png
normal,train,normal_01433.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01433.png
normal,train,normal_01434.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01434.png
normal,train,normal_01435.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01435.png
normal,train,normal_01436.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01436.png
normal,train,normal_01437.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01437.png
normal,train,normal_01438.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01438.png
normal,train,normal_01439.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01439.png
normal,train,normal_01440.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01440.png
normal,train,normal_01441.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01441.png
normal,train,normal_01442.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01442.png
normal,train,normal_01443.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01443.png
normal,train,normal_01444.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01444.png
normal,train,normal_01445.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01445.png
normal,train,normal_01446.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01446.png
normal,train,normal_01447.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01447.png
normal,train,normal_01448.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01448.png
normal,train,normal_01449.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01449.png
normal,train,normal_01450.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01450.png
normal,train,normal_01451.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01451.png
normal,train,normal_01452.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01452.png
normal,train,normal_01453.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01453.png
normal,train,normal_01454.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01454.png
normal,train,normal_01455.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01455.png
normal,train,normal_01456.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01456.png
normal,train,normal_01457.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01457.png
normal,train,normal_01458.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01458.png
normal,train,normal_01459.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01459.png
normal,train,normal_01460.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01460.png
normal,train,normal_01461.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01461.png
normal,train,normal_01462.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01462.png
normal,train,normal_01463.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01463.png
normal,train,normal_01464.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01464.png
normal,train,normal_01465.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01465.png
normal,train,normal_01466.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01466.png
normal,train,normal_01467.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01467.png
normal,train,normal_01468.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01468.png
normal,train,normal_01469.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01469.png
normal,train,normal_01470.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01470.png
normal,train,normal_01471.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01471.png
normal,train,normal_01472.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01472.png
normal,train,normal_01473.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01473.png
normal,train,normal_01474.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01474.png
normal,train,normal_01475.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01475.png
normal,train,normal_01476.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01476.png
normal,train,normal_01477.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01477.png
normal,train,normal_01478.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01478.png
normal,train,normal_01479.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01479.png
normal,train,normal_01480.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01480.png
normal,train,normal_01481.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01481.png
normal,train,normal_01482.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01482.png
normal,train,normal_01483.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01483.png
normal,train,normal_01484.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01484.png
normal,train,normal_01485.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01485.png
normal,train,normal_01486.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01486.png
normal,train,normal_01487.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01487.png
normal,train,normal_01488.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01488.png
normal,train,normal_01489.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01489.png
normal,train,normal_01490.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01490.png
normal,train,normal_01491.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01491.png
normal,train,normal_01492.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01492.png
normal,train,normal_01493.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01493.png
normal,train,normal_01494.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01494.png
normal,train,normal_01495.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01495.png
normal,train,normal_01496.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01496.png
normal,train,normal_01497.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01497.png
normal,train,normal_01498.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01498.png
normal,train,normal_01499.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01499.png
normal,train,normal_01500.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01500.png
normal,train,normal_01501.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01501.png
normal,train,normal_01502.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01502.png
normal,train,normal_01503.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01503.png
normal,train,normal_01504.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01504.png
normal,train,normal_01505.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01505.png
normal,train,normal_01506.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01506.png
normal,train,normal_01507.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01507.png
normal,train,normal_01508.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01508.png
normal,train,normal_01509.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01509.png
normal,train,normal_01510.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01510.png
normal,train,normal_01511.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01511.png
normal,train,normal_01512.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01512.png
normal,train,normal_01513.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01513.png
normal,train,normal_01514.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01514.png
normal,train,normal_01515.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01515.png
normal,train,normal_01516.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01516.png
normal,train,normal_01517.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01517.png
normal,train,normal_01518.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01518.png
normal,train,normal_01519.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01519.png
normal,train,normal_01520.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01520.png
normal,train,normal_01521.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01521.png
normal,train,normal_01522.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01522.png
normal,train,normal_01523.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01523.png
normal,train,normal_01524.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01524.png
normal,train,normal_01525.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01525.png
normal,train,normal_01526.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01526.png
normal,train,normal_01527.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01527.png
normal,train,normal_01528.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01528.png
normal,train,normal_01529.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01529.png
normal,train,normal_01530.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01530.png
normal,train,normal_01531.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01531.png
normal,train,normal_01532.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01532.png
normal,train,normal_01533.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01533.png
normal,train,normal_01534.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01534.png
normal,train,normal_01535.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01535.png
normal,train,normal_01536.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01536.png
normal,train,normal_01537.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01537.png
normal,train,normal_01538.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01538.png
normal,train,normal_01539.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01539.png
normal,train,normal_01540.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01540.png
normal,train,normal_01541.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01541.png
normal,train,normal_01542.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01542.png
normal,train,normal_01543.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01543.png
normal,train,normal_01544.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01544.png
normal,train,normal_01545.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01545.png
normal,train,normal_01546.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01546.png
normal,train,normal_01547.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01547.png
normal,train,normal_01548.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01548.png
normal,train,normal_01549.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01549.png
normal,train,normal_01550.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01550.png
normal,train,normal_01551.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01551.png
normal,train,normal_01552.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01552.png
normal,train,normal_01553.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01553.png
normal,train,normal_01554.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01554.png
normal,train,normal_01555.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01555.png
normal,train,normal_01556.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01556.png
normal,train,normal_01557.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01557.png
normal,train,normal_01558.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01558.png
normal,train,normal_01559.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01559.png
normal,train,normal_01560.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01560.png
normal,train,normal_01561.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01561.png
normal,train,normal_01562.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01562.png
normal,train,normal_01563.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01563.png
normal,train,normal_01564.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01564.png
normal,train,normal_01565.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01565.png
normal,train,normal_01566.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01566.png
normal,train,normal_01567.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01567.png
normal,train,normal_01568.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01568.png
normal,train,normal_01569.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01569.png
normal,train,normal_01570.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01570.png
normal,train,normal_01571.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01571.png
normal,train,normal_01572.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01572.png
normal,train,normal_01573.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01573.png
normal,train,normal_01574.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01574.png
normal,train,normal_01575.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01575.png
normal,train,normal_01576.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01576.png
normal,train,normal_01577.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01577.png
normal,train,normal_01578.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01578.png
normal,train,normal_01579.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01579.png
normal,train,normal_01580.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01580.png
normal,train,normal_01581.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01581.png
normal,train,normal_01582.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01582.png
normal,train,normal_01583.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01583.png
normal,train,normal_01584.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01584.png
normal,train,normal_01585.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01585.png
normal,train,normal_01586.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01586.png
normal,train,normal_01587.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01587.png
normal,train,normal_01588.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01588.png
normal,train,normal_01589.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01589.png
normal,train,normal_01590.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01590.png
normal,train,normal_01591.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01591.png
normal,train,normal_01592.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01592.png
normal,train,normal_01593.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01593.png
normal,train,normal_01594.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01594.png
normal,train,normal_01595.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01595.png
normal,train,normal_01596.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01596.png
normal,train,normal_01597.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01597.png
normal,train,normal_01598.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01598.png
normal,train,normal_01599.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01599.png
normal,train,normal_01600.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01600.png
normal,train,normal_01601.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01601.png
normal,train,normal_01602.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01602.png
normal,train,normal_01603.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01603.png
normal,train,normal_01604.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01604.png
normal,train,normal_01605.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01605.png
normal,train,normal_01606.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01606.png
normal,train,normal_01607.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01607.png
normal,train,normal_01608.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01608.png
normal,train,normal_01609.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01609.png
normal,train,normal_01610.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01610.png
normal,train,normal_01611.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01611.png
normal,train,normal_01612.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01612.png
normal,train,normal_01613.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01613.png
normal,train,normal_01614.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01614.png
normal,train,normal_01615.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01615.png
normal,train,normal_01616.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01616.png
normal,train,normal_01617.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01617.png
normal,train,normal_01618.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01618.png
normal,train,normal_01619.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01619.png
normal,train,normal_01620.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01620.png
normal,train,normal_01621.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01621.png
normal,train,normal_01622.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01622.png
normal,train,normal_01623.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01623.png
normal,train,normal_01624.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01624.png
normal,train,normal_01625.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01625.png
normal,train,normal_01626.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01626.png
normal,train,normal_01627.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01627.png
normal,train,normal_01628.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01628.png
normal,train,normal_01629.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01629.png
normal,train,normal_01630.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01630.png
normal,train,normal_01631.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01631.png
normal,train,normal_01632.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01632.png
normal,train,normal_01633.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01633.png
normal,train,normal_01634.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01634.png
normal,train,normal_01635.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01635.png
normal,train,normal_01636.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01636.png
normal,train,normal_01637.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01637.png
normal,train,normal_01638.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01638.png
normal,train,normal_01639.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01639.png
normal,train,normal_01640.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01640.png
normal,train,normal_01641.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01641.png
normal,train,normal_01642.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01642.png
normal,train,normal_01643.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01643.png
normal,train,normal_01644.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01644.png
normal,train,normal_01645.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01645.png
normal,train,normal_01646.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01646.png
normal,train,normal_01647.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01647.png
normal,train,normal_01648.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01648.png
normal,train,normal_01649.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01649.png
normal,train,normal_01650.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01650.png
normal,train,normal_01651.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01651.png
normal,train,normal_01652.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01652.png
normal,train,normal_01653.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01653.png
normal,train,normal_01654.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01654.png
normal,train,normal_01655.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01655.png
normal,train,normal_01656.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01656.png
normal,train,normal_01657.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01657.png
normal,train,normal_01658.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01658.png
normal,train,normal_01659.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01659.png
normal,train,normal_01660.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01660.png
normal,train,normal_01661.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01661.png
normal,train,normal_01662.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01662.png
normal,train,normal_01663.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01663.png
normal,train,normal_01664.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01664.png
normal,train,normal_01665.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01665.png
normal,train,normal_01666.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01666.png
normal,train,normal_01667.png,G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01667.png
