distance,class_1,file_name_1,file_path_1,class_2,file_name_2,file_path_2
4,normal,h0702.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0702.png,normal,h2344.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2344.png
4,normal,h0704.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0704.png,normal,h1973.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1973.png
4,normal,h0704.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0704.png,normal,h4834.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4834.png
4,normal,h0707.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0707.png,normal,h0934.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0934.png
4,normal,h0707.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0707.png,normal,h2027.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2027.png
4,normal,h0709.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0709.png,sick,s1650.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1650.png
4,normal,h0712.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0712.png,normal,h4196.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4196.png
4,normal,h0715.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0715.png,normal,h2107.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2107.png
4,normal,h0717.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0717.png,normal,h4281.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4281.png
4,normal,h0719.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0719.png,normal,h4630.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4630.png
4,normal,h0722.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0722.png,normal,h2592.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2592.png
4,normal,h0722.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0722.png,normal,h4440.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4440.png
4,normal,h0727.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0727.png,normal,h0953.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0953.png
4,normal,h0727.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0727.png,tb,tb0134.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0134.png
4,normal,h0729.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0729.png,normal,h2357.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2357.png
4,normal,h0730.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0730.png,normal,h1940.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1940.png
4,normal,h0730.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0730.png,normal,h4373.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4373.png
4,normal,h0732.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0732.png,normal,h1314.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1314.png
4,normal,h0745.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0745.png,normal,h3437.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3437.png
4,normal,h0748.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0748.png,normal,h1820.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1820.png
4,normal,h0750.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0750.png,normal,h2335.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2335.png
4,normal,h0753.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0753.png,normal,h1803.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1803.png
4,normal,h0753.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0753.png,normal,h3054.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3054.png
4,normal,h0753.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0753.png,normal,h3824.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3824.png
4,normal,h0756.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0756.png,tb,tb1003.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb1003.png
2,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h0995.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0995.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h1317.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1317.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h1954.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1954.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h2520.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2520.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h3034.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3034.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,normal,h4239.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4239.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,sick,s0256.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s0256.png
2,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,sick,s1719.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1719.png
4,normal,h0759.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0759.png,tb,tb0050.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0050.png
4,normal,h0760.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0760.png,tb,tb1010.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb1010.png
2,normal,h0762.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0762.png,normal,h2074.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2074.png
4,normal,h0763.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0763.png,normal,h2654.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2654.png
4,normal,h0764.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0764.png,normal,h3285.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3285.png
4,normal,h0766.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0766.png,normal,h1826.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1826.png
4,normal,h0766.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0766.png,normal,h2177.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2177.png
4,normal,h0769.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0769.png,normal,h1132.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1132.png
4,normal,h0770.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0770.png,normal,h4212.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4212.png
4,normal,h0778.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0778.png,normal,h4456.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4456.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h1182.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1182.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h2164.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2164.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h2347.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2347.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h3633.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3633.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h4160.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4160.png
4,normal,h0779.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0779.png,normal,h4510.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4510.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h1077.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1077.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h1358.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1358.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h1597.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1597.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h1906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1906.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h2109.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2109.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h2172.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2172.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h2526.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2526.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h2662.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2662.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h3254.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3254.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h3500.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3500.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h4871.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4871.png
4,normal,h0781.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0781.png,normal,h4958.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4958.png
4,normal,h0783.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0783.png,normal,h3007.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3007.png
4,normal,h0783.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0783.png,normal,h3099.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3099.png
2,normal,h0783.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0783.png,normal,h3602.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3602.png
4,normal,h0787.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0787.png,sick,s2978.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s2978.png
4,normal,h0787.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0787.png,sick,s3350.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s3350.png
4,normal,h0795.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0795.png,normal,h0967.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0967.png
4,normal,h0795.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0795.png,normal,h2286.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2286.png
2,normal,h0796.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0796.png,normal,h3498.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3498.png
4,normal,h0806.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0806.png,normal,h2446.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2446.png
4,normal,h0812.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0812.png,normal,h3295.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3295.png
4,normal,h0817.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0817.png,normal,h1250.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1250.png
4,normal,h0817.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0817.png,normal,h3443.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3443.png
4,normal,h0817.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0817.png,normal,h4531.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4531.png
4,normal,h0818.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0818.png,normal,h2716.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2716.png
4,normal,h0821.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0821.png,normal,h4791.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4791.png
4,normal,h0825.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0825.png,normal,h0906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0906.png
4,normal,h0838.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0838.png,normal,h1940.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1940.png
4,normal,h0838.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0838.png,normal,h3011.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3011.png
4,normal,h0838.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0838.png,normal,h4594.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4594.png
4,normal,h0838.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0838.png,normal,h4905.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4905.png
4,normal,h0841.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0841.png,normal,h1181.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1181.png
4,normal,h0841.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0841.png,normal,h2287.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2287.png
2,normal,h0841.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0841.png,normal,h3147.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3147.png
4,normal,h0841.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0841.png,normal,h3379.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3379.png
4,normal,h0841.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0841.png,normal,h4617.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4617.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1030.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1030.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1202.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1202.png
2,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1418.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1418.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1689.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1689.png
2,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1887.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1887.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h1899.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1899.png
2,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h2218.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2218.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h3307.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3307.png
4,normal,h0842.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0842.png,normal,h3859.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3859.png
4,normal,h0849.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0849.png,sick,s4983.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4983.png
4,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h2296.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2296.png
4,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h2743.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2743.png
4,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h3400.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3400.png
2,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h3975.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3975.png
4,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h3985.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3985.png
4,normal,h0850.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0850.png,normal,h4812.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4812.png
4,normal,h0864.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0864.png,normal,h1832.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1832.png
4,normal,h0864.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0864.png,normal,h3500.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3500.png
4,normal,h0867.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0867.png,normal,h4459.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4459.png
4,normal,h0868.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0868.png,normal,h4655.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4655.png
2,normal,h0868.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0868.png,normal,h4805.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4805.png
4,normal,h0870.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0870.png,normal,h4452.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4452.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,normal,h1130.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1130.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,normal,h3873.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3873.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,normal,h4111.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4111.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,normal,h4255.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4255.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,normal,h4567.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4567.png
4,normal,h0872.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0872.png,sick,s4071.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s4071.png
4,normal,h0873.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0873.png,normal,h4165.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4165.png
2,normal,h0875.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0875.png,tb,tb0256.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0256.png
4,normal,h0876.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0876.png,normal,h2035.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2035.png
4,normal,h0876.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0876.png,normal,h2449.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2449.png
4,normal,h0876.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0876.png,normal,h3987.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3987.png
4,normal,h0877.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0877.png,normal,h4205.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4205.png
4,normal,h0878.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0878.png,normal,h3878.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3878.png
2,normal,h0888.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0888.png,normal,h2427.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h2427.png
4,normal,h0888.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0888.png,normal,h3335.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3335.png
4,normal,h0889.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0889.png,normal,h1887.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1887.png
4,normal,h0897.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0897.png,normal,h0925.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0925.png
4,normal,h0897.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0897.png,normal,h1058.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1058.png
4,normal,h0905.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0905.png,normal,h1177.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1177.png
4,normal,h0905.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0905.png,normal,h3620.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3620.png
4,normal,h0906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0906.png,normal,h3822.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3822.png
2,normal,h0906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0906.png,normal,h4636.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4636.png
4,normal,h0906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0906.png,sick,s1265.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\sick\s1265.png
4,normal,h0906.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0906.png,tb,tb0830.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\tb\tb0830.png
4,normal,h0913.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0913.png,normal,h1187.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h1187.png
4,normal,h0913.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0913.png,normal,h3528.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3528.png
4,normal,h0913.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0913.png,normal,h3970.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h3970.png
4,normal,h0913.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h0913.png,normal,h4345.png,G:\Ai-CDD\updated_class_tb_dataset\TBX11K\imgs\health\h4345.png
