image,true,pred,confidence
normal_00582.png,NORMAL,NORMAL,1.0
normal_00583.png,NORMAL,NORMAL,1.0
normal_00584.png,NORMAL,NORMAL,1.0
normal_00585.png,NORMAL,NORMAL,1.0
normal_00586.png,NORMAL,NORMAL,1.0
normal_00587.png,NORMAL,NORMAL,1.0
normal_00588.png,NORMAL,NORMAL,1.0
normal_00589.png,NORMAL,NORMAL,1.0
normal_00590.png,NORMAL,NORMAL,1.0
normal_00591.png,NORMAL,NORMAL,1.0
normal_00592.png,NORMAL,NORMAL,1.0
normal_00593.png,NORMAL,NORMAL,1.0
normal_00594.png,NORMAL,NORMAL,1.0
normal_00595.png,NORMAL,NORMAL,1.0
normal_00596.png,NORMAL,NORMAL,1.0
normal_00597.png,NORMAL,NORMAL,1.0
normal_00598.png,NORMAL,NORMAL,1.0
normal_00599.png,NORMAL,NORMAL,1.0
normal_00600.png,NORMAL,NORMAL,1.0
normal_00601.png,NORMAL,NORMAL,1.0
normal_00602.png,NORMAL,NORMAL,1.0
normal_00603.png,NORMAL,NORMAL,0.9999
normal_00604.png,NORMAL,NORMAL,1.0
normal_00605.png,NORMAL,NORMAL,1.0
normal_00606.png,NORMAL,NORMAL,1.0
normal_00607.png,NORMAL,NORMAL,1.0
normal_00608.png,NORMAL,NORMAL,1.0
normal_00609.png,NORMAL,NORMAL,1.0
normal_00610.png,NORMAL,NORMAL,1.0
normal_00611.png,NORMAL,NORMAL,1.0
normal_00612.png,NORMAL,NORMAL,1.0
normal_00613.png,NORMAL,NORMAL,1.0
normal_00614.png,NORMAL,NORMAL,1.0
normal_00615.png,NORMAL,NORMAL,1.0
normal_00616.png,NORMAL,NORMAL,1.0
normal_00617.png,NORMAL,NORMAL,1.0
normal_00618.png,NORMAL,NORMAL,1.0
normal_00619.png,NORMAL,NORMAL,1.0
normal_00620.png,NORMAL,NORMAL,1.0
normal_00621.png,NORMAL,NORMAL,1.0
normal_00622.png,NORMAL,NORMAL,1.0
normal_00623.png,NORMAL,NORMAL,1.0
normal_00624.png,NORMAL,NORMAL,1.0
normal_00625.png,NORMAL,NORMAL,1.0
normal_00626.png,NORMAL,NORMAL,1.0
normal_00627.png,NORMAL,NORMAL,1.0
normal_00628.png,NORMAL,NORMAL,1.0
normal_00629.png,NORMAL,NORMAL,1.0
normal_00630.png,NORMAL,NORMAL,1.0
normal_00631.png,NORMAL,NORMAL,1.0
normal_00632.png,NORMAL,NORMAL,1.0
normal_00633.png,NORMAL,NORMAL,1.0
normal_00634.png,NORMAL,NORMAL,1.0
normal_00635.png,NORMAL,NORMAL,1.0
normal_00636.png,NORMAL,NORMAL,1.0
normal_00637.png,NORMAL,NORMAL,1.0
normal_00638.png,NORMAL,NORMAL,1.0
normal_00639.png,NORMAL,NORMAL,1.0
normal_00640.png,NORMAL,NORMAL,1.0
normal_00641.png,NORMAL,NORMAL,1.0
normal_00642.png,NORMAL,NORMAL,1.0
normal_00643.png,NORMAL,NORMAL,1.0
normal_00644.png,NORMAL,NORMAL,1.0
normal_00645.png,NORMAL,NORMAL,1.0
normal_00646.png,NORMAL,NORMAL,1.0
normal_00647.png,NORMAL,NORMAL,1.0
normal_00648.png,NORMAL,NORMAL,1.0
normal_00649.png,NORMAL,NORMAL,1.0
normal_00650.png,NORMAL,NORMAL,1.0
normal_00651.png,NORMAL,NORMAL,1.0
normal_00652.png,NORMAL,NORMAL,1.0
normal_00653.png,NORMAL,NORMAL,1.0
normal_00654.png,NORMAL,NORMAL,1.0
normal_00655.png,NORMAL,NORMAL,1.0
normal_00656.png,NORMAL,NORMAL,1.0
normal_00657.png,NORMAL,NORMAL,1.0
normal_00658.png,NORMAL,NORMAL,1.0
normal_00659.png,NORMAL,NORMAL,1.0
normal_00660.png,NORMAL,NORMAL,1.0
normal_00661.png,NORMAL,NORMAL,1.0
normal_00662.png,NORMAL,NORMAL,1.0
normal_00663.png,NORMAL,NORMAL,1.0
normal_00664.png,NORMAL,NORMAL,1.0
normal_00665.png,NORMAL,NORMAL,1.0
normal_00666.png,NORMAL,NORMAL,1.0
normal_00667.png,NORMAL,NORMAL,1.0
normal_00668.png,NORMAL,NORMAL,1.0
normal_00669.png,NORMAL,NORMAL,1.0
normal_00670.png,NORMAL,NORMAL,1.0
normal_00671.png,NORMAL,NORMAL,1.0
normal_00672.png,NORMAL,NORMAL,1.0
normal_00673.png,NORMAL,NORMAL,1.0
normal_00674.png,NORMAL,NORMAL,1.0
normal_00675.png,NORMAL,NORMAL,1.0
normal_00676.png,NORMAL,NORMAL,1.0
normal_00677.png,NORMAL,NORMAL,1.0
normal_00678.png,NORMAL,NORMAL,1.0
normal_00679.png,NORMAL,NORMAL,1.0
normal_00680.png,NORMAL,NORMAL,1.0
normal_00681.png,NORMAL,NORMAL,1.0
normal_00682.png,NORMAL,NORMAL,1.0
normal_00683.png,NORMAL,NORMAL,1.0
normal_00684.png,NORMAL,NORMAL,1.0
normal_00685.png,NORMAL,NORMAL,1.0
normal_00686.png,NORMAL,NORMAL,1.0
normal_00687.png,NORMAL,NORMAL,1.0
normal_00688.png,NORMAL,NORMAL,1.0
normal_00689.png,NORMAL,NORMAL,1.0
normal_00690.png,NORMAL,NORMAL,1.0
normal_00691.png,NORMAL,NORMAL,1.0
normal_00692.png,NORMAL,NORMAL,1.0
normal_00693.png,NORMAL,NORMAL,1.0
normal_00694.png,NORMAL,NORMAL,1.0
normal_00695.png,NORMAL,NORMAL,1.0
normal_00696.png,NORMAL,NORMAL,1.0
normal_00697.png,NORMAL,NORMAL,1.0
normal_00698.png,NORMAL,NORMAL,1.0
normal_00699.png,NORMAL,NORMAL,1.0
normal_00700.png,NORMAL,NORMAL,1.0
normal_00701.png,NORMAL,NORMAL,1.0
normal_00702.png,NORMAL,NORMAL,1.0
normal_00703.png,NORMAL,NORMAL,1.0
normal_00704.png,NORMAL,NORMAL,1.0
normal_00705.png,NORMAL,NORMAL,1.0
normal_00706.png,NORMAL,NORMAL,1.0
normal_00707.png,NORMAL,NORMAL,1.0
normal_00708.png,NORMAL,NORMAL,1.0
normal_00709.png,NORMAL,NORMAL,1.0
normal_00710.png,NORMAL,NORMAL,1.0
normal_00711.png,NORMAL,NORMAL,1.0
normal_00712.png,NORMAL,NORMAL,1.0
normal_00713.png,NORMAL,NORMAL,1.0
normal_00714.png,NORMAL,NORMAL,1.0
normal_00715.png,NORMAL,NORMAL,1.0
normal_00716.png,NORMAL,NORMAL,1.0
normal_00717.png,NORMAL,NORMAL,1.0
normal_00718.png,NORMAL,NORMAL,1.0
normal_00719.png,NORMAL,NORMAL,1.0
normal_00720.png,NORMAL,NORMAL,1.0
normal_00721.png,NORMAL,NORMAL,1.0
normal_00722.png,NORMAL,NORMAL,1.0
normal_00723.png,NORMAL,NORMAL,1.0
normal_00724.png,NORMAL,NORMAL,1.0
normal_00725.png,NORMAL,NORMAL,1.0
normal_00726.png,NORMAL,NORMAL,1.0
normal_00727.png,NORMAL,NORMAL,1.0
normal_00728.png,NORMAL,NORMAL,1.0
normal_00729.png,NORMAL,NORMAL,1.0
normal_00730.png,NORMAL,NORMAL,1.0
normal_00731.png,NORMAL,NORMAL,1.0
normal_00732.png,NORMAL,NORMAL,1.0
normal_00733.png,NORMAL,NORMAL,1.0
normal_00734.png,NORMAL,NORMAL,1.0
normal_00735.png,NORMAL,NORMAL,1.0
normal_00736.png,NORMAL,NORMAL,1.0
normal_00737.png,NORMAL,NORMAL,1.0
normal_00738.png,NORMAL,NORMAL,1.0
normal_00739.png,NORMAL,NORMAL,1.0
normal_00740.png,NORMAL,NORMAL,1.0
normal_00741.png,NORMAL,NORMAL,1.0
normal_00742.png,NORMAL,NORMAL,1.0
normal_00743.png,NORMAL,NORMAL,1.0
normal_00744.png,NORMAL,NORMAL,1.0
normal_00745.png,NORMAL,NORMAL,1.0
normal_00746.png,NORMAL,NORMAL,1.0
normal_00747.png,NORMAL,NORMAL,1.0
normal_00748.png,NORMAL,NORMAL,1.0
normal_00749.png,NORMAL,NORMAL,1.0
normal_00750.png,NORMAL,NORMAL,1.0
normal_00751.png,NORMAL,NORMAL,1.0
normal_00752.png,NORMAL,NORMAL,1.0
normal_00753.png,NORMAL,NORMAL,1.0
normal_00754.png,NORMAL,NORMAL,1.0
normal_00755.png,NORMAL,NORMAL,1.0
normal_00756.png,NORMAL,NORMAL,1.0
normal_00757.png,NORMAL,NORMAL,1.0
normal_00758.png,NORMAL,NORMAL,1.0
normal_00759.png,NORMAL,NORMAL,1.0
normal_00760.png,NORMAL,NORMAL,1.0
normal_00761.png,NORMAL,NORMAL,1.0
normal_00762.png,NORMAL,NORMAL,1.0
normal_00763.png,NORMAL,NORMAL,1.0
normal_00764.png,NORMAL,NORMAL,1.0
normal_00765.png,NORMAL,NORMAL,1.0
normal_00766.png,NORMAL,NORMAL,1.0
normal_00767.png,NORMAL,NORMAL,1.0
normal_00768.png,NORMAL,NORMAL,1.0
normal_00769.png,NORMAL,NORMAL,1.0
normal_00770.png,NORMAL,NORMAL,1.0
normal_00771.png,NORMAL,NORMAL,1.0
normal_00772.png,NORMAL,NORMAL,1.0
normal_00773.png,NORMAL,NORMAL,1.0
normal_00774.png,NORMAL,NORMAL,1.0
normal_00775.png,NORMAL,NORMAL,1.0
normal_00776.png,NORMAL,NORMAL,1.0
normal_00777.png,NORMAL,NORMAL,1.0
normal_00778.png,NORMAL,NORMAL,1.0
normal_00779.png,NORMAL,NORMAL,1.0
normal_00780.png,NORMAL,NORMAL,1.0
normal_00781.png,NORMAL,NORMAL,1.0
normal_00782.png,NORMAL,NORMAL,1.0
normal_00783.png,NORMAL,NORMAL,1.0
normal_00784.png,NORMAL,NORMAL,1.0
normal_00785.png,NORMAL,NORMAL,1.0
normal_00786.png,NORMAL,NORMAL,1.0
normal_00787.png,NORMAL,NORMAL,1.0
normal_00788.png,NORMAL,NORMAL,1.0
normal_00789.png,NORMAL,NORMAL,1.0
normal_00790.png,NORMAL,NORMAL,1.0
normal_00791.png,NORMAL,NORMAL,1.0
normal_00792.png,NORMAL,NORMAL,1.0
normal_00793.png,NORMAL,NORMAL,1.0
normal_00794.png,NORMAL,NORMAL,1.0
normal_00795.png,NORMAL,NORMAL,1.0
normal_00796.png,NORMAL,NORMAL,1.0
normal_00797.png,NORMAL,NORMAL,1.0
normal_00798.png,NORMAL,NORMAL,1.0
normal_00799.png,NORMAL,NORMAL,1.0
normal_00800.png,NORMAL,NORMAL,1.0
normal_00801.png,NORMAL,NORMAL,1.0
normal_00802.png,NORMAL,NORMAL,1.0
normal_00803.png,NORMAL,NORMAL,1.0
normal_00804.png,NORMAL,NORMAL,1.0
normal_00805.png,NORMAL,NORMAL,1.0
normal_00806.png,NORMAL,NORMAL,1.0
normal_00807.png,NORMAL,NORMAL,1.0
normal_00808.png,NORMAL,NORMAL,1.0
normal_00809.png,NORMAL,NORMAL,1.0
normal_00810.png,NORMAL,NORMAL,1.0
normal_00811.png,NORMAL,NORMAL,1.0
normal_00812.png,NORMAL,NORMAL,1.0
normal_00813.png,NORMAL,NORMAL,1.0
normal_00814.png,NORMAL,NORMAL,1.0
normal_00815.png,NORMAL,NORMAL,1.0
normal_00816.png,NORMAL,NORMAL,1.0
normal_00817.png,NORMAL,NORMAL,1.0
normal_00818.png,NORMAL,NORMAL,1.0
normal_00819.png,NORMAL,NORMAL,1.0
normal_00820.png,NORMAL,NORMAL,1.0
normal_00821.png,NORMAL,NORMAL,1.0
normal_00822.png,NORMAL,NORMAL,1.0
normal_00823.png,NORMAL,NORMAL,1.0
normal_00824.png,NORMAL,NORMAL,1.0
normal_00825.png,NORMAL,NORMAL,1.0
normal_00826.png,NORMAL,NORMAL,1.0
normal_00827.png,NORMAL,NORMAL,1.0
normal_00828.png,NORMAL,NORMAL,1.0
normal_00829.png,NORMAL,NORMAL,1.0
normal_00830.png,NORMAL,NORMAL,1.0
normal_00831.png,NORMAL,NORMAL,1.0
normal_00832.png,NORMAL,NORMAL,1.0
normal_00833.png,NORMAL,NORMAL,1.0
normal_00834.png,NORMAL,NORMAL,1.0
normal_00835.png,NORMAL,NORMAL,1.0
normal_00836.png,NORMAL,NORMAL,1.0
normal_00837.png,NORMAL,NORMAL,1.0
normal_00838.png,NORMAL,NORMAL,1.0
normal_00839.png,NORMAL,NORMAL,1.0
normal_00840.png,NORMAL,NORMAL,1.0
normal_00841.png,NORMAL,NORMAL,1.0
normal_00842.png,NORMAL,NORMAL,1.0
normal_00843.png,NORMAL,NORMAL,1.0
normal_00844.png,NORMAL,NORMAL,1.0
normal_00845.png,NORMAL,NORMAL,1.0
normal_00846.png,NORMAL,NORMAL,1.0
normal_00847.png,NORMAL,NORMAL,1.0
normal_00848.png,NORMAL,NORMAL,1.0
normal_00849.png,NORMAL,NORMAL,1.0
normal_00850.png,NORMAL,NORMAL,1.0
normal_00851.png,NORMAL,NORMAL,1.0
normal_00852.png,NORMAL,NORMAL,1.0
normal_00853.png,NORMAL,NORMAL,1.0
normal_00854.png,NORMAL,NORMAL,1.0
normal_00855.png,NORMAL,NORMAL,1.0
normal_00856.png,NORMAL,NORMAL,1.0
normal_00857.png,NORMAL,NORMAL,1.0
normal_00858.png,NORMAL,NORMAL,1.0
normal_00859.png,NORMAL,NORMAL,1.0
normal_00860.png,NORMAL,NORMAL,1.0
normal_00861.png,NORMAL,NORMAL,1.0
normal_00862.png,NORMAL,NORMAL,1.0
normal_00863.png,NORMAL,NORMAL,1.0
normal_00864.png,NORMAL,NORMAL,1.0
normal_00865.png,NORMAL,NORMAL,1.0
normal_00866.png,NORMAL,NORMAL,1.0
normal_00867.png,NORMAL,NORMAL,1.0
normal_00868.png,NORMAL,NORMAL,1.0
normal_00869.png,NORMAL,NORMAL,1.0
normal_00870.png,NORMAL,NORMAL,1.0
normal_00871.png,NORMAL,NORMAL,1.0
normal_00872.png,NORMAL,NORMAL,1.0
normal_00873.png,NORMAL,NORMAL,1.0
normal_00874.png,NORMAL,NORMAL,1.0
normal_00875.png,NORMAL,NORMAL,1.0
normal_00876.png,NORMAL,NORMAL,1.0
normal_00877.png,NORMAL,NORMAL,1.0
normal_00878.png,NORMAL,NORMAL,1.0
normal_00879.png,NORMAL,NORMAL,1.0
normal_00880.png,NORMAL,NORMAL,1.0
normal_00881.png,NORMAL,NORMAL,1.0
normal_00882.png,NORMAL,NORMAL,1.0
normal_00883.png,NORMAL,NORMAL,1.0
normal_00884.png,NORMAL,NORMAL,1.0
normal_00885.png,NORMAL,NORMAL,1.0
normal_00886.png,NORMAL,NORMAL,1.0
normal_00887.png,NORMAL,NORMAL,1.0
normal_00888.png,NORMAL,NORMAL,1.0
normal_00889.png,NORMAL,NORMAL,1.0
normal_00890.png,NORMAL,NORMAL,1.0
normal_00891.png,NORMAL,NORMAL,1.0
normal_00892.png,NORMAL,NORMAL,1.0
normal_00893.png,NORMAL,NORMAL,1.0
normal_00894.png,NORMAL,NORMAL,1.0
normal_00895.png,NORMAL,NORMAL,1.0
normal_00896.png,NORMAL,NORMAL,1.0
normal_00897.png,NORMAL,NORMAL,1.0
normal_00898.png,NORMAL,NORMAL,1.0
normal_00899.png,NORMAL,NORMAL,1.0
normal_00900.png,NORMAL,NORMAL,1.0
normal_00901.png,NORMAL,NORMAL,1.0
normal_00902.png,NORMAL,NORMAL,1.0
normal_00903.png,NORMAL,NORMAL,1.0
normal_00904.png,NORMAL,NORMAL,1.0
normal_00905.png,NORMAL,NORMAL,1.0
normal_00906.png,NORMAL,NORMAL,1.0
normal_00907.png,NORMAL,NORMAL,1.0
normal_00908.png,NORMAL,NORMAL,1.0
normal_00909.png,NORMAL,NORMAL,1.0
normal_00910.png,NORMAL,NORMAL,1.0
normal_00911.png,NORMAL,NORMAL,1.0
normal_00912.png,NORMAL,NORMAL,1.0
normal_00913.png,NORMAL,NORMAL,1.0
normal_00914.png,NORMAL,NORMAL,1.0
normal_00915.png,NORMAL,NORMAL,1.0
normal_00916.png,NORMAL,NORMAL,1.0
normal_00917.png,NORMAL,NORMAL,1.0
normal_00918.png,NORMAL,NORMAL,1.0
normal_00919.png,NORMAL,NORMAL,1.0
normal_00920.png,NORMAL,NORMAL,1.0
normal_00921.png,NORMAL,NORMAL,1.0
normal_00922.png,NORMAL,NORMAL,1.0
normal_00923.png,NORMAL,NORMAL,1.0
normal_00924.png,NORMAL,NORMAL,1.0
normal_00925.png,NORMAL,NORMAL,1.0
normal_00926.png,NORMAL,NORMAL,1.0
normal_00927.png,NORMAL,NORMAL,1.0
normal_00928.png,NORMAL,NORMAL,1.0
normal_00929.png,NORMAL,NORMAL,1.0
normal_00930.png,NORMAL,NORMAL,1.0
normal_00931.png,NORMAL,NORMAL,1.0
normal_00932.png,NORMAL,NORMAL,1.0
normal_00933.png,NORMAL,NORMAL,1.0
normal_00934.png,NORMAL,NORMAL,1.0
normal_00935.png,NORMAL,NORMAL,1.0
normal_00936.png,NORMAL,NORMAL,1.0
normal_00937.png,NORMAL,NORMAL,1.0
normal_00938.png,NORMAL,NORMAL,1.0
normal_00939.png,NORMAL,NORMAL,1.0
normal_00940.png,NORMAL,NORMAL,1.0
normal_00941.png,NORMAL,NORMAL,1.0
normal_00942.png,NORMAL,NORMAL,1.0
normal_00943.png,NORMAL,NORMAL,1.0
normal_00944.png,NORMAL,NORMAL,1.0
normal_00945.png,NORMAL,NORMAL,1.0
normal_00946.png,NORMAL,NORMAL,1.0
normal_00947.png,NORMAL,NORMAL,1.0
normal_00948.png,NORMAL,NORMAL,1.0
normal_00949.png,NORMAL,NORMAL,1.0
normal_00950.png,NORMAL,NORMAL,1.0
normal_00951.png,NORMAL,NORMAL,1.0
normal_00952.png,NORMAL,NORMAL,1.0
normal_00953.png,NORMAL,NORMAL,1.0
normal_00954.png,NORMAL,NORMAL,1.0
normal_00955.png,NORMAL,NORMAL,1.0
normal_00956.png,NORMAL,NORMAL,1.0
normal_00957.png,NORMAL,NORMAL,1.0
normal_00958.png,NORMAL,NORMAL,1.0
normal_00959.png,NORMAL,NORMAL,1.0
normal_00960.png,NORMAL,NORMAL,1.0
normal_00961.png,NORMAL,NORMAL,1.0
normal_00962.png,NORMAL,NORMAL,1.0
normal_00963.png,NORMAL,NORMAL,1.0
normal_00964.png,NORMAL,NORMAL,1.0
normal_00965.png,NORMAL,NORMAL,1.0
normal_00966.png,NORMAL,NORMAL,1.0
normal_00967.png,NORMAL,NORMAL,1.0
normal_00968.png,NORMAL,NORMAL,1.0
normal_00969.png,NORMAL,NORMAL,1.0
normal_00970.png,NORMAL,NORMAL,1.0
normal_00971.png,NORMAL,NORMAL,1.0
normal_00972.png,NORMAL,NORMAL,1.0
normal_00973.png,NORMAL,NORMAL,1.0
normal_00974.png,NORMAL,NORMAL,1.0
normal_00975.png,NORMAL,NORMAL,1.0
normal_00976.png,NORMAL,NORMAL,1.0
normal_00977.png,NORMAL,NORMAL,1.0
normal_00978.png,NORMAL,NORMAL,1.0
normal_00979.png,NORMAL,NORMAL,1.0
normal_00980.png,NORMAL,NORMAL,1.0
normal_00981.png,NORMAL,NORMAL,1.0
normal_00982.png,NORMAL,NORMAL,1.0
normal_00983.png,NORMAL,NORMAL,1.0
normal_00984.png,NORMAL,NORMAL,1.0
normal_00985.png,NORMAL,NORMAL,1.0
normal_00986.png,NORMAL,NORMAL,1.0
normal_00987.png,NORMAL,NORMAL,1.0
normal_00988.png,NORMAL,NORMAL,1.0
normal_00989.png,NORMAL,NORMAL,1.0
normal_00990.png,NORMAL,NORMAL,1.0
normal_00991.png,NORMAL,NORMAL,1.0
normal_00992.png,NORMAL,NORMAL,1.0
normal_00993.png,NORMAL,NORMAL,1.0
normal_00994.png,NORMAL,NORMAL,1.0
normal_00995.png,NORMAL,NORMAL,1.0
normal_00996.png,NORMAL,NORMAL,1.0
normal_00997.png,NORMAL,NORMAL,1.0
normal_00998.png,NORMAL,NORMAL,1.0
normal_00999.png,NORMAL,NORMAL,1.0
normal_01000.png,NORMAL,NORMAL,1.0
normal_01001.png,NORMAL,NORMAL,1.0
normal_01002.png,NORMAL,NORMAL,1.0
normal_01003.png,NORMAL,NORMAL,1.0
normal_01004.png,NORMAL,NORMAL,1.0
normal_01005.png,NORMAL,NORMAL,1.0
normal_01006.png,NORMAL,NORMAL,1.0
normal_01007.png,NORMAL,NORMAL,1.0
normal_01008.png,NORMAL,NORMAL,1.0
normal_01009.png,NORMAL,NORMAL,1.0
normal_01010.png,NORMAL,NORMAL,1.0
normal_01011.png,NORMAL,NORMAL,1.0
normal_01012.png,NORMAL,NORMAL,1.0
normal_01013.png,NORMAL,NORMAL,1.0
normal_01014.png,NORMAL,NORMAL,1.0
normal_01015.png,NORMAL,NORMAL,1.0
normal_01016.png,NORMAL,NORMAL,1.0
normal_01017.png,NORMAL,NORMAL,1.0
normal_01018.png,NORMAL,NORMAL,1.0
normal_01019.png,NORMAL,NORMAL,1.0
normal_01020.png,NORMAL,NORMAL,1.0
normal_01021.png,NORMAL,NORMAL,1.0
normal_01022.png,NORMAL,NORMAL,1.0
normal_01023.png,NORMAL,NORMAL,1.0
normal_01024.png,NORMAL,NORMAL,1.0
normal_01025.png,NORMAL,NORMAL,1.0
normal_01026.png,NORMAL,NORMAL,1.0
normal_01027.png,NORMAL,NORMAL,1.0
normal_01028.png,NORMAL,NORMAL,1.0
normal_01029.png,NORMAL,NORMAL,1.0
normal_01030.png,NORMAL,NORMAL,1.0
normal_01031.png,NORMAL,NORMAL,1.0
normal_01032.png,NORMAL,NORMAL,1.0
normal_01033.png,NORMAL,NORMAL,1.0
normal_01034.png,NORMAL,NORMAL,1.0
normal_01035.png,NORMAL,NORMAL,1.0
normal_01036.png,NORMAL,NORMAL,1.0
normal_01037.png,NORMAL,NORMAL,1.0
normal_01038.png,NORMAL,NORMAL,1.0
normal_01039.png,NORMAL,NORMAL,1.0
normal_01040.png,NORMAL,NORMAL,1.0
normal_01041.png,NORMAL,NORMAL,1.0
normal_01042.png,NORMAL,NORMAL,1.0
normal_01043.png,NORMAL,NORMAL,1.0
normal_01044.png,NORMAL,NORMAL,1.0
normal_01045.png,NORMAL,NORMAL,1.0
normal_01046.png,NORMAL,NORMAL,1.0
normal_01047.png,NORMAL,NORMAL,1.0
normal_01048.png,NORMAL,NORMAL,1.0
normal_01049.png,NORMAL,NORMAL,1.0
normal_01050.png,NORMAL,NORMAL,1.0
normal_01051.png,NORMAL,NORMAL,1.0
normal_01052.png,NORMAL,NORMAL,1.0
normal_01053.png,NORMAL,NORMAL,1.0
normal_01054.png,NORMAL,NORMAL,1.0
normal_01055.png,NORMAL,NORMAL,1.0
normal_01056.png,NORMAL,NORMAL,1.0
normal_01057.png,NORMAL,NORMAL,1.0
normal_01058.png,NORMAL,NORMAL,1.0
normal_01059.png,NORMAL,NORMAL,1.0
normal_01060.png,NORMAL,NORMAL,1.0
normal_01061.png,NORMAL,NORMAL,1.0
normal_01062.png,NORMAL,NORMAL,1.0
normal_01063.png,NORMAL,NORMAL,1.0
normal_01064.png,NORMAL,NORMAL,1.0
normal_01065.png,NORMAL,NORMAL,1.0
normal_01066.png,NORMAL,NORMAL,1.0
normal_01067.png,NORMAL,NORMAL,1.0
normal_01068.png,NORMAL,NORMAL,1.0
normal_01069.png,NORMAL,NORMAL,1.0
normal_01070.png,NORMAL,NORMAL,1.0
normal_01071.png,NORMAL,NORMAL,1.0
normal_01072.png,NORMAL,NORMAL,1.0
normal_01073.png,NORMAL,NORMAL,1.0
normal_01074.png,NORMAL,NORMAL,1.0
normal_01075.png,NORMAL,NORMAL,1.0
normal_01076.png,NORMAL,NORMAL,1.0
normal_01077.png,NORMAL,NORMAL,1.0
normal_01078.png,NORMAL,NORMAL,1.0
normal_01079.png,NORMAL,NORMAL,1.0
normal_01080.png,NORMAL,NORMAL,0.9524
normal_01081.png,NORMAL,TUBERCULOSIS,0.8022
normal_01082.png,NORMAL,NORMAL,0.9998
normal_01083.png,NORMAL,NORMAL,1.0
normal_01084.png,NORMAL,NORMAL,1.0
normal_01085.png,NORMAL,NORMAL,1.0
normal_01086.png,NORMAL,NORMAL,1.0
normal_01087.png,NORMAL,NORMAL,1.0
normal_01088.png,NORMAL,NORMAL,1.0
normal_01089.png,NORMAL,NORMAL,0.9998
normal_01090.png,NORMAL,NORMAL,1.0
normal_01091.png,NORMAL,NORMAL,1.0
normal_01092.png,NORMAL,NORMAL,1.0
normal_01093.png,NORMAL,NORMAL,0.9994
normal_01094.png,NORMAL,NORMAL,1.0
normal_01095.png,NORMAL,NORMAL,0.995
normal_01096.png,NORMAL,NORMAL,0.9998
normal_01097.png,NORMAL,NORMAL,1.0
normal_01098.png,NORMAL,NORMAL,1.0
normal_01099.png,NORMAL,NORMAL,1.0
normal_01100.png,NORMAL,NORMAL,1.0
normal_01101.png,NORMAL,NORMAL,1.0
normal_01102.png,NORMAL,NORMAL,1.0
normal_01103.png,NORMAL,NORMAL,1.0
normal_01104.png,NORMAL,NORMAL,1.0
normal_01105.png,NORMAL,NORMAL,1.0
normal_01106.png,NORMAL,NORMAL,1.0
normal_01107.png,NORMAL,NORMAL,1.0
normal_01108.png,NORMAL,NORMAL,1.0
normal_01109.png,NORMAL,NORMAL,1.0
normal_01110.png,NORMAL,NORMAL,1.0
normal_01111.png,NORMAL,NORMAL,1.0
normal_01112.png,NORMAL,NORMAL,1.0
normal_01113.png,NORMAL,NORMAL,1.0
normal_01114.png,NORMAL,NORMAL,1.0
normal_01115.png,NORMAL,NORMAL,1.0
normal_01116.png,NORMAL,NORMAL,1.0
normal_01117.png,NORMAL,NORMAL,1.0
normal_01118.png,NORMAL,NORMAL,1.0
normal_01119.png,NORMAL,NORMAL,1.0
normal_01120.png,NORMAL,NORMAL,1.0
normal_01121.png,NORMAL,NORMAL,1.0
normal_01122.png,NORMAL,NORMAL,1.0
normal_01123.png,NORMAL,NORMAL,1.0
normal_01124.png,NORMAL,NORMAL,1.0
normal_01125.png,NORMAL,NORMAL,1.0
normal_01126.png,NORMAL,NORMAL,0.9998
normal_01127.png,NORMAL,NORMAL,1.0
normal_01128.png,NORMAL,NORMAL,0.9998
normal_01129.png,NORMAL,NORMAL,1.0
normal_01130.png,NORMAL,NORMAL,1.0
normal_01131.png,NORMAL,NORMAL,1.0
normal_01132.png,NORMAL,NORMAL,1.0
normal_01133.png,NORMAL,NORMAL,0.9888
normal_01134.png,NORMAL,NORMAL,1.0
normal_01135.png,NORMAL,NORMAL,0.9997
normal_01136.png,NORMAL,TUBERCULOSIS,0.5318
normal_01137.png,NORMAL,NORMAL,1.0
normal_01138.png,NORMAL,NORMAL,1.0
normal_01139.png,NORMAL,NORMAL,1.0
normal_01140.png,NORMAL,NORMAL,1.0
normal_01141.png,NORMAL,NORMAL,1.0
normal_01142.png,NORMAL,NORMAL,1.0
normal_01143.png,NORMAL,NORMAL,1.0
normal_01144.png,NORMAL,NORMAL,1.0
normal_01145.png,NORMAL,NORMAL,1.0
normal_01146.png,NORMAL,NORMAL,1.0
normal_01147.png,NORMAL,NORMAL,0.9155
normal_01148.png,NORMAL,NORMAL,1.0
normal_01149.png,NORMAL,NORMAL,1.0
normal_01150.png,NORMAL,NORMAL,0.98
normal_01151.png,NORMAL,NORMAL,1.0
normal_01152.png,NORMAL,NORMAL,0.9998
normal_01153.png,NORMAL,NORMAL,1.0
normal_01154.png,NORMAL,NORMAL,1.0
normal_01155.png,NORMAL,NORMAL,0.9866
normal_01156.png,NORMAL,NORMAL,1.0
normal_01157.png,NORMAL,NORMAL,1.0
normal_01158.png,NORMAL,NORMAL,1.0
normal_01159.png,NORMAL,NORMAL,1.0
normal_01160.png,NORMAL,NORMAL,1.0
normal_01161.png,NORMAL,NORMAL,1.0
normal_01162.png,NORMAL,NORMAL,1.0
